IsoDatetime,wt,storage,solar
2022-07-15T22:15:00,80.96772,-8.707643,-2.826405
2022-07-15T22:20:00,79.151703,-8.688646,-2.7996
2022-07-15T22:25:00,141.43602,-8.705204,-2.827234
2022-07-15T22:30:00,204.955704,-8.727527,-2.873682
2022-07-15T22:35:00,106.4468,-8.774225,-2.809262
2022-07-15T22:40:00,48.150272,-8.794256,-2.821527
2022-07-15T22:45:00,105.479721,-8.778427,-2.850668
2022-07-15T22:50:00,185.470901,-8.791953,-2.850279
2022-07-15T22:55:00,223.866974,-8.82878,-2.864681
2022-07-15T23:00:00,106.585144,-8.809329,-2.839202
2022-07-15T23:05:00,142.933685,-12.723198,-2.862398
2022-07-15T23:10:00,238.29213,-12.522201,-2.853195
2022-07-15T23:15:00,91.214058,-11.306512,-2.869788
2022-07-15T23:20:00,180.858582,-11.424482,-2.863553
2022-07-15T23:25:00,145.74408,-11.470273,-2.87158
2022-07-15T23:30:00,177.548996,-8.948024,-2.901365
2022-07-15T23:35:00,252.969879,-8.926847,-2.923383
2022-07-15T23:40:00,179.897171,-8.901284,-2.743834
2022-07-15T23:45:00,282.613342,-8.908515,-2.746124
2022-07-15T23:50:00,220.717911,-9.030083,-2.764853
2022-07-15T23:55:00,276.287994,-13.886274,-2.764627
