Timestamp;Current Ib [A];QoS
08/12/2022 02:23:00 AM;144.385;0
08/12/2022 02:23:30 AM;141.771;0
08/12/2022 02:24:00 AM;142.939;0
08/12/2022 02:24:30 AM;143.384;0
08/12/2022 02:25:00 AM;143.381;0
08/12/2022 02:25:30 AM;139.222;0
08/12/2022 02:26:00 AM;139.301;0
08/12/2022 02:26:30 AM;139.301;0
08/12/2022 02:27:00 AM;140.363;0
08/12/2022 02:27:30 AM;139.153;0
08/12/2022 02:28:00 AM;144.235;0
08/12/2022 02:28:30 AM;150.339;0
08/12/2022 02:29:00 AM;152.592;0
08/12/2022 02:29:30 AM;154.71;0
08/12/2022 02:30:00 AM;148.376;0
08/12/2022 02:30:30 AM;151.429;0
08/12/2022 02:31:00 AM;151.429;0
08/12/2022 02:31:30 AM;149.736;0
08/12/2022 02:32:00 AM;156.413;0
08/12/2022 02:32:30 AM;148.265;0
08/12/2022 02:33:00 AM;148.577;0
08/12/2022 02:33:30 AM;147.501;0
08/12/2022 02:34:00 AM;148.705;0
08/12/2022 02:34:30 AM;149.054;0
08/12/2022 02:35:00 AM;145.45;0
08/12/2022 02:35:30 AM;145.45;0
08/12/2022 02:36:00 AM;145.479;0
08/12/2022 02:36:30 AM;144.351;0
08/12/2022 02:37:00 AM;144.351;0
08/12/2022 02:37:30 AM;145.482;0
08/12/2022 02:38:00 AM;145.482;0
08/12/2022 02:38:30 AM;145.482;0
08/12/2022 02:39:00 AM;148.96;0
08/12/2022 02:39:30 AM;148.96;0
08/12/2022 02:40:00 AM;157.95;0
08/12/2022 02:40:30 AM;146.835;0
08/12/2022 02:41:00 AM;145.786;0
08/12/2022 02:41:30 AM;144.665;0
08/12/2022 02:42:00 AM;144.665;0
08/12/2022 02:42:30 AM;144.61;0
08/12/2022 02:43:00 AM;143.498;0
08/12/2022 02:43:30 AM;144.612;0
08/12/2022 02:44:00 AM;139.636;0
08/12/2022 02:44:30 AM;139.636;0
08/12/2022 02:45:00 AM;139.636;0
08/12/2022 02:45:30 AM;139.636;0
08/12/2022 02:46:00 AM;139.636;0
08/12/2022 02:46:30 AM;146.941;0
08/12/2022 02:47:00 AM;148.103;0
08/12/2022 02:47:30 AM;153.874;0
08/12/2022 02:48:00 AM;145.118;0
08/12/2022 02:48:30 AM;142.398;0
08/12/2022 02:49:00 AM;142.398;0
08/12/2022 02:49:30 AM;142.219;0
08/12/2022 02:50:00 AM;139.884;0
08/12/2022 02:50:30 AM;141.011;0
08/12/2022 02:51:00 AM;140.715;0
08/12/2022 02:51:30 AM;140.692;0
08/12/2022 02:52:00 AM;139.631;0
08/12/2022 02:52:30 AM;139.724;0
08/12/2022 02:53:00 AM;140.16;0
08/12/2022 02:53:30 AM;139.221;0
08/12/2022 02:54:00 AM;138.985;0
08/12/2022 02:54:30 AM;138.625;0
08/12/2022 02:55:00 AM;138.737;0
08/12/2022 02:55:30 AM;142.243;0
08/12/2022 02:56:00 AM;142.243;0
08/12/2022 02:56:30 AM;146.962;0
08/12/2022 02:57:00 AM;146.779;0
08/12/2022 02:57:30 AM;145.088;0
08/12/2022 02:58:00 AM;144.998;0
08/12/2022 02:58:30 AM;140.661;0
08/12/2022 02:59:00 AM;142.779;0
08/12/2022 02:59:30 AM;142.779;0
08/12/2022 03:00:00 AM;141.725;0
08/12/2022 03:00:30 AM;141.049;0
08/12/2022 03:01:00 AM;137.605;0
08/12/2022 03:01:30 AM;142.813;0
08/12/2022 03:02:00 AM;141.553;0
08/12/2022 03:02:30 AM;159.875;0
08/12/2022 03:03:00 AM;140.127;0
08/12/2022 03:03:30 AM;140.127;0
08/12/2022 03:04:00 AM;140.127;0
08/12/2022 03:04:30 AM;140.127;0
08/12/2022 03:05:00 AM;141.792;0
08/12/2022 03:05:30 AM;142.011;0
08/12/2022 03:06:00 AM;142.011;0
08/12/2022 03:06:30 AM;143.166;0
08/12/2022 03:07:00 AM;142.75;0
08/12/2022 03:07:30 AM;143.31;0
08/12/2022 03:08:00 AM;143.31;0
08/12/2022 03:08:30 AM;144.395;0
08/12/2022 03:09:00 AM;143.201;0
08/12/2022 03:09:30 AM;142.76;0
08/12/2022 03:10:00 AM;142.69;0
08/12/2022 03:10:30 AM;142.885;0
08/12/2022 03:11:00 AM;143.63;0
08/12/2022 03:11:30 AM;143.63;0
08/12/2022 03:12:00 AM;143.013;0
08/12/2022 03:12:30 AM;144.24;0
08/12/2022 03:13:00 AM;140.079;0
08/12/2022 03:13:30 AM;138.932;0
08/12/2022 03:14:00 AM;141.394;0
08/12/2022 03:14:30 AM;142.603;0
08/12/2022 03:15:00 AM;142.603;0
08/12/2022 03:15:30 AM;142.522;0
08/12/2022 03:16:00 AM;143.019;0
08/12/2022 03:16:30 AM;143.083;0
08/12/2022 03:17:00 AM;141.929;0
08/12/2022 03:17:30 AM;140.266;0
08/12/2022 03:18:00 AM;139.8;0
08/12/2022 03:18:30 AM;139.277;0
08/12/2022 03:19:00 AM;139.737;0
08/12/2022 03:19:30 AM;143.585;0
08/12/2022 03:20:00 AM;143.585;0
08/12/2022 03:20:30 AM;144.623;0
08/12/2022 03:21:00 AM;144.623;0
08/12/2022 03:21:30 AM;144.623;0
08/12/2022 03:22:00 AM;143.594;0
08/12/2022 03:22:30 AM;142.808;0
08/12/2022 03:23:00 AM;142.808;0
08/12/2022 03:23:30 AM;141.887;0
08/12/2022 03:24:00 AM;143.077;0
08/12/2022 03:24:30 AM;142.887;0
08/12/2022 03:25:00 AM;141.33;0
08/12/2022 03:25:30 AM;145.774;0
08/12/2022 03:26:00 AM;138.242;0
08/12/2022 03:26:30 AM;139.088;0
08/12/2022 03:27:00 AM;140.185;0
08/12/2022 03:27:30 AM;138.71;0
08/12/2022 03:28:00 AM;138.621;0
08/12/2022 03:28:30 AM;136.372;0
08/12/2022 03:29:00 AM;135.208;0
08/12/2022 03:29:30 AM;134.065;0
08/12/2022 03:30:00 AM;135.25;0
08/12/2022 03:30:30 AM;140.132;0
08/12/2022 03:31:00 AM;141.606;0
08/12/2022 03:31:30 AM;140.449;0
08/12/2022 03:32:00 AM;143.105;0
08/12/2022 03:32:30 AM;143.738;0
08/12/2022 03:33:00 AM;144.787;0
08/12/2022 03:33:30 AM;143.014;0
08/12/2022 03:34:00 AM;140.456;0
08/12/2022 03:34:30 AM;143.637;0
08/12/2022 03:35:00 AM;142.322;0
08/12/2022 03:35:30 AM;141.254;0
08/12/2022 03:36:00 AM;141.13;0
08/12/2022 03:36:30 AM;142.25;0
08/12/2022 03:37:00 AM;136.978;0
08/12/2022 03:37:30 AM;136.978;0
08/12/2022 03:38:00 AM;136.71;0
08/12/2022 03:38:30 AM;137.839;0
08/12/2022 03:39:00 AM;136.743;0
08/12/2022 03:39:30 AM;141.696;0
08/12/2022 03:40:00 AM;143.811;0
08/12/2022 03:40:30 AM;142.663;0
08/12/2022 03:41:00 AM;142.663;0
08/12/2022 03:41:30 AM;144.621;0
08/12/2022 03:42:00 AM;143.531;0
08/12/2022 03:42:30 AM;143.614;0
08/12/2022 03:43:00 AM;143.614;0
08/12/2022 03:43:30 AM;141.301;0
08/12/2022 03:44:00 AM;139.972;0
08/12/2022 03:44:30 AM;138.449;0
08/12/2022 03:45:00 AM;139.527;0
08/12/2022 03:45:30 AM;133.054;0
08/12/2022 03:46:00 AM;133.55;0
08/12/2022 03:46:30 AM;134.791;0
08/12/2022 03:47:00 AM;134.791;0
08/12/2022 03:47:30 AM;135.836;0
08/12/2022 03:48:00 AM;134.795;0
08/12/2022 03:48:30 AM;140.214;0
08/12/2022 03:49:00 AM;139.415;0
08/12/2022 03:49:30 AM;140.64;0
08/12/2022 03:50:00 AM;140.64;0
08/12/2022 03:50:30 AM;141.764;0
08/12/2022 03:51:00 AM;143.817;0
08/12/2022 03:51:30 AM;142.537;0
08/12/2022 03:52:00 AM;142.165;0
08/12/2022 03:52:30 AM;142.165;0
08/12/2022 03:53:00 AM;139.128;0
08/12/2022 03:53:30 AM;140.236;0
08/12/2022 03:54:00 AM;143.843;0
08/12/2022 03:54:30 AM;139.363;0
08/12/2022 03:55:00 AM;138.116;0
08/12/2022 03:55:30 AM;138.116;0
08/12/2022 03:56:00 AM;136.977;0
08/12/2022 03:56:30 AM;138.053;0
08/12/2022 03:57:00 AM;138.053;0
08/12/2022 03:57:30 AM;140.965;0
08/12/2022 03:58:00 AM;142.176;0
08/12/2022 03:58:30 AM;137.457;0
08/12/2022 03:59:00 AM;137.457;0
08/12/2022 03:59:30 AM;137.659;0
08/12/2022 04:00:00 AM;139.241;0
08/12/2022 04:00:30 AM;139.241;0
08/12/2022 04:01:00 AM;139.241;0
08/12/2022 04:01:30 AM;139.241;0
08/12/2022 04:02:00 AM;138.395;0
08/12/2022 04:02:30 AM;138.395;0
08/12/2022 04:03:00 AM;138.395;0
08/12/2022 04:03:30 AM;138.395;0
08/12/2022 04:04:00 AM;136.221;0
08/12/2022 04:04:30 AM;135.217;0
08/12/2022 04:05:00 AM;134.212;0
08/12/2022 04:05:30 AM;133.21;0
08/12/2022 04:06:00 AM;134.227;0
08/12/2022 04:06:30 AM;134.079;0
08/12/2022 04:07:00 AM;139.646;0
08/12/2022 04:07:30 AM;138.414;0
08/12/2022 04:08:00 AM;138.414;0
08/12/2022 04:08:30 AM;136.917;0
08/12/2022 04:09:00 AM;139.561;0
08/12/2022 04:09:30 AM;139.561;0
08/12/2022 04:10:00 AM;141.035;0
08/12/2022 04:10:30 AM;141.035;0
08/12/2022 04:11:00 AM;137.891;0
08/12/2022 04:11:30 AM;137.891;0
08/12/2022 04:12:00 AM;137.815;0
08/12/2022 04:12:30 AM;131.347;0
08/12/2022 04:13:00 AM;131.352;0
08/12/2022 04:13:30 AM;131.352;0
08/12/2022 04:14:00 AM;132.429;0
08/12/2022 04:14:30 AM;134.68;0
08/12/2022 04:15:00 AM;134.68;0
08/12/2022 04:15:30 AM;139.737;0
08/12/2022 04:16:00 AM;141.093;0
08/12/2022 04:16:30 AM;139.949;0
08/12/2022 04:17:00 AM;138.758;0
08/12/2022 04:17:30 AM;139.776;0
08/12/2022 04:18:00 AM;139.776;0
08/12/2022 04:18:30 AM;141.482;0
08/12/2022 04:19:00 AM;140.17;0
08/12/2022 04:19:30 AM;140.011;0
08/12/2022 04:20:00 AM;144.745;0
08/12/2022 04:20:30 AM;143.09;0
08/12/2022 04:21:00 AM;143.09;0
08/12/2022 04:21:30 AM;137.723;0
08/12/2022 04:22:00 AM;136.416;0
08/12/2022 04:22:30 AM;136.416;0
08/12/2022 04:23:00 AM;136.416;0
08/12/2022 04:23:30 AM;135.044;0
08/12/2022 04:24:00 AM;135.865;0
08/12/2022 04:24:30 AM;136.785;0
08/12/2022 04:25:00 AM;135.73;0
08/12/2022 04:25:30 AM;136.998;0
08/12/2022 04:26:00 AM;139.452;0
08/12/2022 04:26:30 AM;139.472;0
08/12/2022 04:27:00 AM;140.525;0
08/12/2022 04:27:30 AM;140.362;0
08/12/2022 04:28:00 AM;138.734;0
08/12/2022 04:28:30 AM;138.734;0
08/12/2022 04:29:00 AM;139.779;0
08/12/2022 04:29:30 AM;137.601;0
08/12/2022 04:30:00 AM;138.659;0
08/12/2022 04:30:30 AM;137.588;0
08/12/2022 04:31:00 AM;138.653;0
08/12/2022 04:31:30 AM;137.647;0
08/12/2022 04:32:00 AM;139.051;0
08/12/2022 04:32:30 AM;140.982;0
08/12/2022 04:33:00 AM;141.015;0
08/12/2022 04:33:30 AM;141.015;0
08/12/2022 04:34:00 AM;141.277;0
08/12/2022 04:34:30 AM;141.277;0
08/12/2022 04:35:00 AM;143.68;0
