IsoDatetime,wt,storage,solar
2022-09-16T17:15:00,2.965539,6.746019,-377.140656
2022-09-16T17:20:00,2.82134,6.699387,-424.867615
2022-09-16T17:25:00,3.100583,6.719784,-434.415314
2022-09-16T17:30:00,-2.991627,6.359615,-462.449341
2022-09-16T17:35:00,3.145981,6.406791,-427.064026
2022-09-16T17:40:00,-2.645725,6.447857,-422.594727
2022-09-16T17:45:00,-2.6488,6.402764,-433.876373
2022-09-16T17:50:00,-2.913069,6.386632,-434.143311
2022-09-16T17:55:00,2.895214,6.481771,-460.058441
2022-09-16T18:00:00,-3.400643,6.539801,-446.451447
2022-09-16T18:05:00,3.086388,6.601627,-451.362946
2022-09-16T18:10:00,-3.207093,7.074961,-482.910736
2022-09-16T18:15:00,-2.079996,7.092123,-479.353363
2022-09-16T18:20:00,-2.640417,6.935893,-349.271698
2022-09-16T18:25:00,2.908103,6.949405,-229.906509
2022-09-16T18:30:00,2.687689,6.881877,-188.895004
2022-09-16T18:35:00,-3.382507,6.614884,-85.075485
2022-09-16T18:40:00,3.316975,6.552401,0.097893
2022-09-16T18:45:00,2.936018,6.524809,0.049573
2022-09-16T18:50:00,-3.381729,6.59957,0.122307
2022-09-16T18:55:00,-3.368979,6.621622,0.09018
2022-09-16T19:00:00,-3.291245,6.588434,0.025396
2022-09-16T19:05:00,2.44075,6.583254,0.095607
2022-09-16T19:10:00,-2.774168,6.619782,0.126039
2022-09-16T19:15:00,-2.747028,6.626339,0.145066
2022-09-16T19:20:00,-2.894203,6.626426,0.140168
2022-09-16T19:25:00,-2.835797,7.171245,0.170295
2022-09-16T19:30:00,-2.836763,7.078518,0.165219
2022-09-16T19:35:00,-2.857788,6.962883,0.211828
2022-09-16T19:40:00,3.278343,6.979169,0.148046
2022-09-16T19:45:00,-3.59803,6.684365,0.24628
2022-09-16T19:50:00,3.374271,6.677168,0.139979
2022-09-16T19:55:00,3.254645,6.712404,0.153117
2022-09-16T20:00:00,3.221317,6.705616,0.165037
2022-09-16T20:05:00,3.242373,6.690006,0.255816
2022-09-16T20:10:00,3.383629,6.696433,0.21134
2022-09-16T20:15:00,3.039192,6.568969,-0.019635
2022-09-16T20:20:00,3.150548,6.56242,-0.050855
2022-09-16T20:25:00,-2.891314,6.565878,-0.020945
2022-09-16T20:30:00,-2.813203,6.574785,0.042026
2022-09-16T20:35:00,-2.239506,6.58798,-0.003369
2022-09-16T20:40:00,2.453341,6.59955,-0.047028
2022-09-16T20:45:00,-2.703849,6.624172,0.010888
2022-09-16T20:50:00,-2.764617,6.562121,-0.053244
2022-09-16T20:55:00,2.498131,6.574801,-0.006897
2022-09-16T21:00:00,2.534998,6.512154,-0.106985
2022-09-16T21:05:00,-2.815284,6.920116,-0.062067
2022-09-16T21:10:00,-2.774253,6.994761,-0.069497
2022-09-16T21:15:00,-2.867173,6.792146,-0.064075
2022-09-16T21:20:00,-2.949619,6.761877,-0.018742
2022-09-16T21:25:00,2.615378,6.743953,-0.113925
2022-09-16T21:30:00,3.05347,6.541474,-0.084893
2022-09-16T21:35:00,3.083942,6.4971,-0.059676
2022-09-16T21:40:00,3.234058,6.507515,-0.050626
2022-09-16T21:45:00,3.501502,6.523183,-0.053782
2022-09-16T21:50:00,3.251457,6.551274,-0.040131
2022-09-16T21:55:00,-2.965697,6.573819,0.051788
2022-09-16T22:00:00,3.194614,6.657598,0.104116
2022-09-16T22:05:00,-3.542526,6.742263,0.105688
2022-09-16T22:10:00,-2.998416,6.667567,0.11142
2022-09-16T22:15:00,-3.492134,6.613491,0.053652
2022-09-16T22:20:00,3.057835,6.653909,0.037608
2022-09-16T22:25:00,3.269909,7.170597,0.040138
2022-09-16T22:30:00,3.23444,7.071199,0.088711
2022-09-16T22:35:00,-3.507681,6.760998,0.093116
2022-09-16T22:40:00,3.474397,6.747178,0.098618
2022-09-16T22:45:00,-2.875724,6.720174,0.14147
2022-09-16T22:50:00,-2.921622,6.717297,0.165917
